state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status,doc_type
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Project%20Manual%20SMCC%20MCCS.pdf,3674%20Project%20Manual%20SMCC%20MCCS.pdf,3349414,CSI,00;01;02;03;04;05;06;07;08;09;10;11;12;21;22;23;24;26;27;28;29;31;32;33,gs://specindex-ai-raw-documents/specs/MAINE/3674/specbook_3674-20Project-20Manual-20SMCC-20MCCS.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Addendum%201%202025-08.pdf,3674%20Addendum%201%202025-08.pdf,10386510,,,gs://specindex-ai-raw-documents/specs/MAINE/3674/addendum_3674-20Addendum-201-202025-08.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Legal%20Ad%20SMCC%20MCCS.pdf,3674%20Legal%20Ad%20SMCC%20MCCS.pdf,34276,,,gs://specindex-ai-raw-documents/specs/MAINE/3674/advertisement_3674-20Legal-20Ad-20SMCC-20MCCS.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Notice%20to%20Contractors%20SMCC%20MCCS.pdf,3674%20Notice%20to%20Contractors%20SMCC%20MCCS.pdf,33207,,,gs://specindex-ai-raw-documents/specs/MAINE/3674/notice_3674-20Notice-20to-20Contractors-20SMCC-20MCCS.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Drawing%20SMCC%20MCCS.pdf,3674%20Drawing%20SMCC%20MCCS.pdf,12527400,,,gs://specindex-ai-raw-documents/specs/MAINE/3674/drawings_3674-20Drawing-20SMCC-20MCCS.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3674,3674,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3674%20Bid%20Tabulation%20Form.pdf,3674%20Bid%20Tabulation%20Form.pdf,151626,,,gs://specindex-ai-raw-documents/specs/MAINE/3674/bid_tab_3674-20Bid-20Tabulation-20Form.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Project%20Manual%20DACF.pdf,3852%20Project%20Manual%20DACF.pdf,1353622,CSI,00;01;02;03;07;08,gs://specindex-ai-raw-documents/specs/MAINE/3852/specbook_3852-20Project-20Manual-20DACF.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Addendum%201%20DACF.pdf,3852%20Addendum%201%20DACF.pdf,13894144,,,gs://specindex-ai-raw-documents/specs/MAINE/3852/addendum_3852-20Addendum-201-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Drawings%20DACF.pdf,3852%20Drawings%20DACF.pdf,2787839,,,gs://specindex-ai-raw-documents/specs/MAINE/3852/drawings_3852-20Drawings-20DACF.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Legal%20Ad%20MFS.pdf,3852%20Legal%20Ad%20MFS.pdf,81298,,,gs://specindex-ai-raw-documents/specs/MAINE/3852/advertisement_3852-20Legal-20Ad-20MFS.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Notice%20to%20Contractors%20MFS.pdf,3852%20Notice%20to%20Contractors%20MFS.pdf,267289,,,gs://specindex-ai-raw-documents/specs/MAINE/3852/notice_3852-20Notice-20to-20Contractors-20MFS.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3852,3852,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3852%20Bid%20Results.pdf,3852%20Bid%20Results.pdf,208218,,,gs://specindex-ai-raw-documents/specs/MAINE/3852/other_3852-20Bid-20Results.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Project%20Manual%20DOE%20rebid.pdf,3403%20Project%20Manual%20DOE%20rebid.pdf,7964066,CSI,01,gs://specindex-ai-raw-documents/specs/MAINE/3403/specbook_3403-20Project-20Manual-20DOE-20rebid.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Addendum%201%20DOE%20rebid.pdf,3403%20Addendum%201%20DOE%20rebid.pdf,1634492,,,gs://specindex-ai-raw-documents/specs/MAINE/3403/addendum_3403-20Addendum-201-20DOE-20rebid.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Addendum%202%20Rebid%20Connor%202025-06-26%2010377.028_2.pdf,3403%20Addendum%202%20Rebid%20Connor%202025-06-26%2010377.028_2.pdf,525204,,,gs://specindex-ai-raw-documents/specs/MAINE/3403/addendum_3403-20Addendum-202-20Rebid-20Connor-202025-06-26-2010377.028_2.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Drawings%20DOE%20Rebid.pdf,3403%20Drawings%20DOE%20Rebid.pdf,9019560,CSI,07,gs://specindex-ai-raw-documents/specs/MAINE/3403/drawings_3403-20Drawings-20DOE-20Rebid.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Legal%20Ad%20DOE%20rebid.pdf,3403%20Legal%20Ad%20DOE%20rebid.pdf,531214,,,gs://specindex-ai-raw-documents/specs/MAINE/3403/advertisement_3403-20Legal-20Ad-20DOE-20rebid.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Notice%20to%20Contractors%20DOE%20rebid.pdf,3403%20Notice%20to%20Contractors%20DOE%20rebid.pdf,274471,,,gs://specindex-ai-raw-documents/specs/MAINE/3403/notice_3403-20Notice-20to-20Contractors-20DOE-20rebid.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3403,3403,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3403%20Bid%20Tabulation%20Form.pdf,3403%20Bid%20Tabulation%20Form.pdf,171367,,,gs://specindex-ai-raw-documents/specs/MAINE/3403/bid_tab_3403-20Bid-20Tabulation-20Form.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,,Project,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/Project%20Manual%20Boothbay%20Sprinkler.pdf,Project%20Manual%20Boothbay%20Sprinkler.pdf,24933828,CSI,00;01;02;21;22,gs://specindex-ai-raw-documents/specs/MAINE/unknown/specbook_Project-20Manual-20Boothbay-20Sprinkler.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,,Project,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/Project%20Manual%20YHS%20Science%20Classroom.pdf,Project%20Manual%20YHS%20Science%20Classroom.pdf,5409684,CSI,00;01;02;03;06;07;08;09;10;11;12;21;22;23;24;26;27;28;31,gs://specindex-ai-raw-documents/specs/MAINE/unknown/specbook_Project-20Manual-20YHS-20Science-20Classroom.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3600,3600,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3600%20Project%20Manual%20IFW.pdf,3600%20Project%20Manual%20IFW.pdf,5295472,CSI,00;01,gs://specindex-ai-raw-documents/specs/MAINE/3600/specbook_3600-20Project-20Manual-20IFW.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3600,3600,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3600%20Addendum%201.pdf,3600%20Addendum%201.pdf,103424,,,gs://specindex-ai-raw-documents/specs/MAINE/3600/addendum_3600-20Addendum-201.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3600,3600,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3600%20Drawings%20IFW.pdf,3600%20Drawings%20IFW.pdf,1143142,,,gs://specindex-ai-raw-documents/specs/MAINE/3600/drawings_3600-20Drawings-20IFW.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3600,3600,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3600%20Notice%20to%20Contractors%20IFW.pdf,3600%20Notice%20to%20Contractors%20IFW.pdf,267878,,,gs://specindex-ai-raw-documents/specs/MAINE/3600/notice_3600-20Notice-20to-20Contractors-20IFW.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3600,3600,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3600%20Bid%20Tabulation%20Form%20.pdf,3600%20Bid%20Tabulation%20Form%20.pdf,33879,,,gs://specindex-ai-raw-documents/specs/MAINE/3600/bid_tab_3600-20Bid-20Tabulation-20Form-20.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3766,3766,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3766%20Drawings%20and%20Project%20Manual.pdf,3766%20Drawings%20and%20Project%20Manual.pdf,28452806,CSI,00;01;26;27;31;32,gs://specindex-ai-raw-documents/specs/MAINE/3766/drawings_3766-20Drawings-20and-20Project-20Manual.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3766,3766,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3766%20Addendum%201%20IFW.pdf,3766%20Addendum%201%20IFW.pdf,191793,,,gs://specindex-ai-raw-documents/specs/MAINE/3766/addendum_3766-20Addendum-201-20IFW.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3766,3766,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3766%20Notice%20to%20Contractors%20IFW%20Greenville%20Generator.pdf,3766%20Notice%20to%20Contractors%20IFW%20Greenville%20Generator.pdf,312422,,,gs://specindex-ai-raw-documents/specs/MAINE/3766/notice_3766-20Notice-20to-20Contractors-20IFW-20Greenville-20Generator.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20Project%20Manual%20ACF%20Mt%20Battie.pdf,3466%20Project%20Manual%20ACF%20Mt%20Battie.pdf,3962898,CSI,00;01,gs://specindex-ai-raw-documents/specs/MAINE/3466/specbook_3466-20Project-20Manual-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20Addendum%20%231%20ACF%20Mt%20Battie.pdf,3466%20Addendum%20%231%20ACF%20Mt%20Battie.pdf,65495,,,gs://specindex-ai-raw-documents/specs/MAINE/3466/addendum_3466-20Addendum-20-231-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20Addendum%20%231%20Drawings%20ACF%20Mt%20Battie.pdf,3466%20Addendum%20%231%20Drawings%20ACF%20Mt%20Battie.pdf,5582978,,,gs://specindex-ai-raw-documents/specs/MAINE/3466/drawings_3466-20Addendum-20-231-20Drawings-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20IFB%20Drawings%20ACF%20Mt%20Battie.pdf,3466%20IFB%20Drawings%20ACF%20Mt%20Battie.pdf,2975421,,,gs://specindex-ai-raw-documents/specs/MAINE/3466/drawings_3466-20IFB-20Drawings-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20Legal%20Ad%20ACF%20Mt%20Battie.pdf,3466%20Legal%20Ad%20ACF%20Mt%20Battie.pdf,15932,,,gs://specindex-ai-raw-documents/specs/MAINE/3466/advertisement_3466-20Legal-20Ad-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3466,3466,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3466%20Bid%20Tab%20ACF%20Mt%20Battie.pdf,3466%20Bid%20Tab%20ACF%20Mt%20Battie.pdf,38719,,,gs://specindex-ai-raw-documents/specs/MAINE/3466/bid_tab_3466-20Bid-20Tab-20ACF-20Mt-20Battie.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Specifications_MJB.pdf,3799_Specifications_MJB.pdf,13946302,CSI,00;01;03;04;05;06;07;08;09;10;12;14;21;22;23;26;31;32;33,gs://specindex-ai-raw-documents/specs/MAINE/3799/specbook_3799_Specifications_MJB.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Addendum_1_MJB.pdf,3799_Addendum_1_MJB.pdf,447164,CSI,23;26,gs://specindex-ai-raw-documents/specs/MAINE/3799/addendum_3799_Addendum_1_MJB.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Addendum_2_MJB.pdf,3799_Addendum_2_MJB.pdf,105052,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/addendum_3799_Addendum_2_MJB.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Addendum_3.pdf,3799_Addendum_3.pdf,2084270,CSI,23;26;32,gs://specindex-ai-raw-documents/specs/MAINE/3799/addendum_3799_Addendum_3.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Drawings_MJB.pdf,3799_Drawings_MJB.pdf,33592289,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/drawings_3799_Drawings_MJB.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799%20Legal%20AD.pdf,3799%20Legal%20AD.pdf,61258,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/advertisement_3799-20Legal-20AD.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799%20Notice%20to%20General%20Contractor%20DAFS%20HJCC.pdf,3799%20Notice%20to%20General%20Contractor%20DAFS%20HJCC.pdf,131977,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/notice_3799-20Notice-20to-20General-20Contractor-20DAFS-20HJCC.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Notice_to_Contractors_MJB.pdf,3799_Notice_to_Contractors_MJB.pdf,238474,CSI,26,gs://specindex-ai-raw-documents/specs/MAINE/3799/notice_3799_Notice_to_Contractors_MJB.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799_Bid_Tabulation_.pdf,3799_Bid_Tabulation_.pdf,130873,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/bid_tab_3799_Bid_Tabulation_.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799%20Legal%20Ad%20Ellsworth%20Court%20House%202026.pdf,3799%20Legal%20Ad%20Ellsworth%20Court%20House%202026.pdf,126439,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/advertisement_3799-20Legal-20Ad-20Ellsworth-20Court-20House-202026.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3799,3799,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3799%20RFQ%20Information%20Sheet%20Ellsworth%20Court%20House%202026.pdf,3799%20RFQ%20Information%20Sheet%20Ellsworth%20Court%20House%202026.pdf,240992,,,gs://specindex-ai-raw-documents/specs/MAINE/3799/drawings_3799-20RFQ-20Information-20Sheet-20Ellsworth-20Court-20House-202026.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3971,3971,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3971_Specifications_and_Drawings_DVEM.pdf,3971_Specifications_and_Drawings_DVEM.pdf,31616838,unreadable,,,2026-08-07,unreadable format,drawings
Maine,Vertical,maine_vertical,3971,3971,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3971_Manual_DVEM.pdf,3971_Manual_DVEM.pdf,36656986,unreadable,,,2026-08-07,unreadable format,other
Maine,Vertical,maine_vertical,3971,3971,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3971_Legal_Ad_DVEM.pdf,3971_Legal_Ad_DVEM.pdf,130280,,,gs://specindex-ai-raw-documents/specs/MAINE/3971/advertisement_3971_Legal_Ad_DVEM.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3971,3971,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3971_Notice_to_Contractors_DVEM_0.pdf,3971_Notice_to_Contractors_DVEM_0.pdf,218469,,,gs://specindex-ai-raw-documents/specs/MAINE/3971/notice_3971_Notice_to_Contractors_DVEM_0.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,,Specifications,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/Specifications_Yarmouth_Rowe.pdf,Specifications_Yarmouth_Rowe.pdf,1529156,,,gs://specindex-ai-raw-documents/specs/MAINE/unknown/other_Specifications_Yarmouth_Rowe.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,,Specifications,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/Specifications_MSAD75_Bowdoin.pdf,Specifications_MSAD75_Bowdoin.pdf,2370477,CSI,00;01;02;03;33,gs://specindex-ai-raw-documents/specs/MAINE/unknown/specbook_Specifications_MSAD75_Bowdoin.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,,Specifications,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/Specifications%20Yarmouth%20Pump%20Station.pdf,Specifications%20Yarmouth%20Pump%20Station.pdf,3586572,CSI,01;26;31;32;33,gs://specindex-ai-raw-documents/specs/MAINE/unknown/specbook_Specifications-20Yarmouth-20Pump-20Station.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Specifications_DOC_MSP.pdf,3820_Specifications_DOC_MSP.pdf,2012178,CSI,00;01;02;03;05;06;07;08;09;10;22;23;26;27;31;32,gs://specindex-ai-raw-documents/specs/MAINE/3820/specbook_3820_Specifications_DOC_MSP.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Addendum_1_DOC.pdf,3820_Addendum_1_DOC.pdf,196307,,,gs://specindex-ai-raw-documents/specs/MAINE/3820/addendum_3820_Addendum_1_DOC.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Drawings_DOC-MSP.pdf,3820_Drawings_DOC-MSP.pdf,13347970,CSI,07;23,gs://specindex-ai-raw-documents/specs/MAINE/3820/drawings_3820_Drawings_DOC-MSP.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Legal_Ad_DOC_MSP_0.pdf,3820_Legal_Ad_DOC_MSP_0.pdf,103845,,,gs://specindex-ai-raw-documents/specs/MAINE/3820/advertisement_3820_Legal_Ad_DOC_MSP_0.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Notice_to_Contractors_DOC_MSP.pdf,3820_Notice_to_Contractors_DOC_MSP.pdf,286528,,,gs://specindex-ai-raw-documents/specs/MAINE/3820/notice_3820_Notice_to_Contractors_DOC_MSP.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3820,3820,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3820_Bid_Tabulation_DOC.pdf,3820_Bid_Tabulation_DOC.pdf,154430,,,gs://specindex-ai-raw-documents/specs/MAINE/3820/bid_tab_3820_Bid_Tabulation_DOC.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3897,3897,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3897_Specifications_DHHS_Bld%20B.pdf,3897_Specifications_DHHS_Bld%20B.pdf,937335,CSI,01;03;06;07;08;09;33,gs://specindex-ai-raw-documents/specs/MAINE/3897/specbook_3897_Specifications_DHHS_Bld-20B.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3897,3897,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3897_Addendum_1_DHHS_1.pdf,3897_Addendum_1_DHHS_1.pdf,21769933,,,gs://specindex-ai-raw-documents/specs/MAINE/3897/addendum_3897_Addendum_1_DHHS_1.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3897,3897,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3897_Drawings_DHHS_Bld%20B..pdf,3897_Drawings_DHHS_Bld%20B..pdf,2017101,,,gs://specindex-ai-raw-documents/specs/MAINE/3897/drawings_3897_Drawings_DHHS_Bld-20B..pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3897,3897,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3897_Legal_%20Ad_DHHS-Bld%20B.pdf,3897_Legal_%20Ad_DHHS-Bld%20B.pdf,123174,,,gs://specindex-ai-raw-documents/specs/MAINE/3897/other_3897_Legal_-20Ad_DHHS-Bld-20B.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,3897,3897,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3897_Notice_to_Contractors_DHHS_Bld%20B.pdf,3897_Notice_to_Contractors_DHHS_Bld%20B.pdf,194575,,,gs://specindex-ai-raw-documents/specs/MAINE/3897/notice_3897_Notice_to_Contractors_DHHS_Bld-20B.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Specifications_DHHS-RPC.pdf,3867_Specifications_DHHS-RPC.pdf,5707042,CSI,01;02,gs://specindex-ai-raw-documents/specs/MAINE/3867/specbook_3867_Specifications_DHHS-RPC.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Addendum_1_DHHS_RPC.pdf,3867_Addendum_1_DHHS_RPC.pdf,101708,,,gs://specindex-ai-raw-documents/specs/MAINE/3867/addendum_3867_Addendum_1_DHHS_RPC.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Addendum_2_DHHS.pdf,3867_Addendum_2_DHHS.pdf,230320,,,gs://specindex-ai-raw-documents/specs/MAINE/3867/addendum_3867_Addendum_2_DHHS.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Legal_%20Ad_DHHS%20RPC.pdf,3867_Legal_%20Ad_DHHS%20RPC.pdf,115758,,,gs://specindex-ai-raw-documents/specs/MAINE/3867/other_3867_Legal_-20Ad_DHHS-20RPC.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Notice_to_Contractors_DHHS-RPC.pdf,3867_Notice_to_Contractors_DHHS-RPC.pdf,195705,,,gs://specindex-ai-raw-documents/specs/MAINE/3867/notice_3867_Notice_to_Contractors_DHHS-RPC.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3867,3867,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3867_Bid_Tabulation_DHHS.pdf,3867_Bid_Tabulation_DHHS.pdf,161138,,,gs://specindex-ai-raw-documents/specs/MAINE/3867/bid_tab_3867_Bid_Tabulation_DHHS.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3899,3899,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3899_Specifications_DACF%20%282%29_0.pdf,3899_Specifications_DACF%20%282%29_0.pdf,3932689,CSI,00;01,gs://specindex-ai-raw-documents/specs/MAINE/3899/specbook_3899_Specifications_DACF-20-282-29_0.pdf,2026-08-07,downloaded,specbook
